,text,label,language,text_en
2632,Regionalverantwortlicher Einkauf,Purchasing,de,Regionally responsible purchasing
2633,Sachbearbeiter Einkauf/Verkauf,Purchasing,de,Manager Purchase/sale
2634,Strategische Einkäuferin,Purchasing,de,Strategic buyer
2635,Technischer Einkäufer,Purchasing,de,Technical purchaser
2636,? B2B | B2C - Unlocking potential - Hospitality software solutions/development/outsourcing/product development ?- Business development | Sales | forecasting | planning ?,Sales,en,? B2B | B2C - Unlocking potential - Hospitality software solutions/development/outsourcing/product development ?- Business development | Sales | forecasting | planning ?
2637,✯ Principal CRM Solution Architect ✯ Large Scale Enterprise Initiatives ✯ Salesforce ✯ Sales & Service Operations,Sales,en,✯ Principal CRM Solution Architect ✯ Large Scale Enterprise Initiatives ✯ Salesforce ✯ Sales & Service Operations
2638,•Sales manager customized induction ranges & prof. kitchen designer,Sales,en,•Sales manager customized induction ranges & prof. kitchen designer
2639,Account Coordinator National Sales,Sales,en,Account Coordinator National Sales
2640,Accountmanager,Sales,en,Accountmanager
2641,Administrateur Salesforce,Sales,nl,Salesforce Administrator
2642,Administrateur système Salesforce,Sales,fr,Salesforce System Administrator
2643,Administrator Sales/Back-Office,Sales,en,Administrator Sales/Back-Office
2644,Administrator/Vertrieb,Sales,de,Administrator/distribution
2645,Advisor Internal Sales,Sales,en,Advisor Internal Sales
2646,After Sales Service,Sales,en,After Sales Service
2647,Akquisition & Vertrieb,Sales,de,Acquisition & Sales
2648,Akquisition und Vertrieb,Sales,de,Acquisition and sales
2649,alphaSales,Sales,hi,alphaSales
2650,Angestellte im Vertriebsinnendienst,Sales,de,Employees in the Internal Sales Service
2651,Application Consultant | Salesforce Administrator,Sales,en,Application Consultant | Salesforce Administrator
2652,Application Sales Engineer,Sales,en,Application Sales Engineer
2653,Architektin /Vertrieb,Sales,de,Architect/distribution
2654,Assistent Vertrieb,Sales,de,Sales Assistant
2655,Assistentin des Vertriebs,Sales,de,Sales assistant
2656,Assistentin Direktor Vertrieb,Sales,de,Assistant Director Sales
2657,Assistentin Internationaler Vertrieb,Sales,de,Assistant International Sales
2658,Assistentin Sales Intelligence,Sales,en,Assistentin Sales Intelligence
2659,Assistentin Vertrieb,Sales,de,Sales assistant
2660,Assistentin Vertrieb / Messen und Ausstellungen,Sales,de,Assistant Sales / Fairs and Exhibitions
2661,Assistentin Vertrieb / Projektierung,Sales,de,Assistant Sales / Projecting
2662,Assistentin Vertrieb / Technical Sales,Sales,de,Assistant Sales / Technical Sales
2663,Assistentin Vertrieb D-A-CH,Sales,de,Assistant Sales D-A-CH
2664,Assistenz in der Vertriebssteuerung,Sales,de,Assistance in sales control
2665,-Assistenz Sales-,Sales,tr,-Assistance Sales-
2666,Assistenz Vertrieb,Sales,de,Assistance Sales
2667,Assistenz Vertrieb/Projektierung,Sales,de,Assistance Sales/Projecting
2668,Asus Sales Representative  Region Südwest,Sales,de,Asus Sales Representative Region Southwest
2669,Auftragsabwicklung / Vertriebsinnendienst,Sales,de,Order processing / Internal Sales Service
2670,Außendienst Vertrieb,Sales,de,Sales field service
2671,Außendienst Vertrieb Handel,Sales,de,Field Service Distribution Distributive trades
2672,Außendienstler Vertrieb Baumaschinen,Sales,de,Field Sales Construction Machinery
2673,Auszubildender Vertrieb,Sales,de,Apprenticeship
2674,B2B Vertrieb,Sales,de,B2B Distribution
2675,Back Office Vertrieb,Sales,de,Back Office Sales
2676,Backoffice / Vertrieb,Sales,de,Backoffice / Distribution
2677,Beratung & Vertrieb,Sales,de,Consultancy & Sales
2678,Beratung + Vertrieb,Sales,de,Consultancy + distribution
2679,Beratung Kundenprojekte / Vertrieb,Sales,de,Consultancy Customer projects / Sales
2680,Beratung und Vertrieb,Sales,de,Consultancy and distribution
2681,Beratung und Vertrieb Web-Solutions / E-Business,Sales,de,Consulting and Sales Web-Solutions / E-Business
2682,Bereiche: Vertrieb B2B und B2C,Sales,de,Areas: Distribution B2B and B2C
2683,Betriebswirt und Ingenieur Vertrieb,Sales,de,Business and engineering sales
2684,Big Data Analytics Sales Lead,Sales,en,Big Data Analytics Sales Lead
2685,Business Administration & Sales,Sales,en,Business Administration & Sales
2686,Business Analyst Vertrieb,Sales,de,Business Analyst Sales
2687,Business Development - strategischer Vertrieb -,Sales,de,Business Development - strategic sales -
2688,Business Development & Sales,Sales,en,Business Development & Sales
2689,Business Development / Sales,Sales,en,Business Development / Sales
2690,Business Development | Sales,Sales,hi,Business Development | Sales
2691,Business Development Analyst - Sales and Market...,Sales,en,Business Development Analyst - Sales and Market...
2692,Business Development/ Sales,Sales,en,Business Development/ Sales
2693,Business Development/ Sales/ Recruiting,Sales,en,Business Development/ Sales/ Recruiting
2694,Business Operations Analyst - Global Business Analytics & Sales Insights,Sales,en,Business Operations Analyst - Global Business Analytics & Sales Insights
2695,Business Processes/Application Support Salesforce,Sales,en,Business Processes/Application Support Salesforce
2696,Central Sales Specialist,Sales,en,Central Sales Specialist
2697,Chargée de missions CRM - Salesforce,Sales,fr,CRM Project Manager - Salesforce
2698,Chef de Projet CRM - Administrateur Salesforce,Sales,fr,CRM Project Manager - Salesforce Administrator
2699,Chef de projet CRM Salesforce,Sales,fr,Salesforce CRM Project Manager
2700,Chef de projet déploiement & formateur de Salesforce pour les managers opérationnels,Sales,fr,Deployment Project Manager & Salesforce Trainer for Operational Managers
2701,Chef de projet IT CRM Salesforce chez Volkswagen France,Sales,fr,Salesforce IT CRM Project Manager at Volkswagen France
2702,Chef de projet Salesforce,Sales,fr,Salesforce Project Manager
2703,Chemieingenieur im Vertriebswesen,Sales,de,Chemical engineer in sales
2704,CIC Steuerung Vertrieb Deutschland,Sales,de,CIC control sales Germany
2705,CLM Principal Sales,Sales,en,CLM Principal Sales
2706,Cloud Partner Sales Salesforce,Sales,en,Cloud Partner Sales Salesforce
2707,Consultant for Creative Solutions (Vertrieb),Sales,en,Consultant for Creative Solutions (Vertrieb)
2708,Consultant Sales Demands,Sales,en,Consultant Sales Demands
2709,Consultant Salesforce & SAP,Sales,en,Consultant Salesforce & SAP
2710,Consultant Vertrieb,Sales,de,Consultant Sales
2711,Consultante en gestion de projet & spécialisée CRM Salesforce,Sales,fr,Project Management Consultant & CRM Specialist Salesforce
2712,Consulting / Sales,Sales,en,Consulting / Sales
2713,Consulting and Sales,Sales,en,Consulting and Sales
2714,Consulting Sales (Planungsberater),Sales,de,Consulting Sales (planning consultant)
2715,Consulting Vertrieb,Sales,de,Consulting Sales
2716,COO / Einkauf / Vertrieb,Sales,de,COO / Purchasing / Distribution
2717,Countrymanager - Vertrieb Ö,Sales,de,Countrymanager - Sales Ö
2718,CRM & Sales processes,Sales,en,CRM & Sales processes
2719,CRM & Sales Systems Expert,Sales,en,CRM & Sales Systems Expert
2720,CRM / Vertriebspartner Europa,Sales,de,CRM / Distribution Partner Europe
2721,CRM / xRM Sales Consultant,Sales,en,CRM / xRM Sales Consultant
2722,CRM Admin Salesforce,Sales,en,CRM Admin Salesforce
2723,CRM Administrator Salesforce,Sales,en,CRM Administrator Salesforce
2724,CRM and Sales Tools Specialist EMEA,Sales,en,CRM and Sales Tools Specialist EMEA
2725,CRM Consultant / Vertrieb,Sales,de,CRM Consultant / Sales
2726,CRM Lead Solution Consultant - Salesforce@TietoEVRY,Sales,en,CRM Lead Solution Consultant - Salesforce@TietoEVRY
2727,CRM Online Sales,Sales,en,CRM Online Sales
2728,CRM project leader & IT/Sales solutions,Sales,en,CRM project leader & IT/Sales solutions
2729,CRM SalesForce Data Steward Europe,Sales,en,CRM SalesForce Data Steward Europe
2730,CRM Salesforce Specialist,Sales,en,CRM Salesforce Specialist
2731,CRM Specialist Best Customer Experience Van After-Sales,Sales,en,CRM Specialist Best Customer Experience Van After-Sales
2732,CRM Vertrieb,Sales,de,CRM Distribution
2733,CRM&Vertrieb für Printprodukte Hotellerie AT & Wien/NÖ/Bgld,Sales,de,CRM&Sales for print products Hotellerie AT & Wien/NÖ/Bgld
2734,Customer Experience / Inside Sales,Sales,en,Customer Experience / Inside Sales
2735,Customer Sales & Support,Sales,en,Customer Sales & Support
2736,Customer Sales Representative,Sales,en,Customer Sales Representative
2737,Customer Service Team Leader - Sales Support EMEA,Sales,en,Customer Service Team Leader - Sales Support EMEA
2738,Developing and Leading Sales Teams I Growing Organizations by Digital Transformation,Sales,en,Developing and Leading Sales Teams I Growing Organizations by Digital Transformation
2739,Digital Sales,Sales,en,Digital Sales
2740,Digital Sales Europe,Sales,en,Digital Sales Europe
2741,Digital Sales Lead - Teamlead,Sales,en,Digital Sales Lead - Teamlead
2742,Digital Sales Specialist,Sales,en,Digital Sales Specialist
2743,Dipl.-Ing. Produktmanagement B2B - Vertrieb,Sales,de,Dipl.-Ing. Produktmanagement B2B - Sales
2744,Dir. Channel Sales DACH,Sales,hi,Dir. Channel Sales DACH
2745,Direct Sales,Sales,en,Direct Sales
2746,Direct Sales Europe,Sales,en,Direct Sales Europe
2747,Direct Sales Representative,Sales,en,Direct Sales Representative
2748,Direktor Global Sales & Business Development/Pr...,Sales,nl,Direktor Global Sales & Business Development/Pr...
2749,Direktor Sales und Business Development,Sales,de,Director Sales and Business Development
2750,Direktor Solution Sales & Vertriebsmanagement,Sales,de,Director Solution Sales & Sales Management
2751,Direktor Vertrieb,Sales,de,Director of Sales
2752,Direktor Vertrieb & Strategie,Sales,de,Director Sales & Strategy
2753,Direktor Vertrieb & Strategische Projekte,Sales,de,Director Sales & Strategic Projects
2754,Direktor Vertrieb CREATON GmbH - Gemeinsam am Dachpuls,Sales,de,Director Sales CREATON GmbH - Together at the roof pulse
2755,Direktor Vertrieb Deutschland & Schweiz,Sales,de,Director Sales Germany & Switzerland
2756,Direktor Vertrieb Fonds,Sales,de,Director of Sales Funds
2757,Direktor Vertrieb und Projektierung,Sales,de,Director Sales and Projecting
2758,Direktor Vertrieb und Technik - Prokurist,Sales,de,Director Sales and Technology - Procurist
2759,Direktor Vertriebsorganisation - Prokurist,Sales,de,Director Sales Organization - Procurist
2760,Direktorin Vertrieb,Sales,de,Director of Sales
2761,Division Group Sales,Sales,en,Division Group Sales
2762,E-Commerce & Global Direct Sales,Sales,en,E-Commerce & Global Direct Sales
2763,Einkauf und Vertrieb,Sales,de,Purchasing and distribution
2764,Einkäufer / Vertrieb Automotive,Sales,de,Purchaser / Sales Automotive
2765,Energy and Lighting Sales,Sales,en,Energy and Lighting Sales
2766,Enterprise Sales,Sales,en,Enterprise Sales
2767,Enterprise Sales Representative,Sales,en,Enterprise Sales Representative
2768,EUROCENTRAL CRE Sales Transaction Support Specialist,Sales,en,EUROCENTRAL CRE Sales Transaction Support Specialist
2769,European Sales Projects Specialist,Sales,en,European Sales Projects Specialist
2770,Exoscale/Sen Sales Mgr/Inside Sales Mgr/Channel Sales TL @ Lenovo Global Technology Germany GmbH,Sales,nl,Exoscale/Sen Sales Mgr/Inside Sales Mgr/Channel Sales TL @ Lenovo Global Technology Germany GmbH
2771,Experienced Sales,Sales,en,Experienced Sales
2772,Expert Consultant CRM/Sales/Logistics,Sales,en,Expert Consultant CRM/Sales/Logistics
2773,Expert CRM | Sales Excellence,Sales,en,Expert CRM | Sales Excellence
2774,Experte für Vertrieb und Export,Sales,de,Expert for sales and export
2775,Expertin CRM & Vertriebskoordination,Sales,de,Expert CRM & Sales Coordination
2776,Fachberater Vertrieb CRM,Sales,de,Specialist Consultant Sales CRM
2777,Fachreferat Vertriebsstrategie,Sales,de,Department of Sales Strategy
2778,Field Sales,Sales,en,Field Sales
2779,Field Sales Representative,Sales,en,Field Sales Representative
2780,Field Sales System Support,Sales,en,Field Sales System Support
2781,Firmenkunden-Betreuer / Vertrieb von Personalentwicklungskonzepten,Sales,de,Corporate Client Manager / Sales of Human Resources Development Concepts
2782,Foreign Markets Sales Representative,Sales,en,Foreign Markets Sales Representative
2783,Geschäftskundenbetreuung & Vertrieb,Sales,de,Business customer support & sales
2784,Global BPM CRM - Sales Enablement,Sales,pt,Global BPM CRM - Sales Enablement
2785,Global Sales,Sales,en,Global Sales
2786,Global Sales Desk Leader,Sales,en,Global Sales Desk Leader
2787,Global Sales Leader,Sales,en,Global Sales Leader
2788,Global Sales Operations Specialist at MSX International,Sales,en,Global Sales Operations Specialist at MSX International
2789,Global Salesdirector,Sales,en,Global Salesdirector
2790,Global Salesforce Administrator,Sales,en,Global Salesforce Administrator
2791,Großkundenbetreuung / Vertrieb,Sales,de,Large-scale customer support / distribution
2792,Group Leader Sales,Sales,en,Group Leader Sales
2793,Group Sales Controller,Sales,en,Group Sales Controller
2794,i.A. Team Lead Sales Support,Sales,en,i.A. Team Lead Sales Support
2795,Incubation Sales,Sales,en,Incubation Sales
2796,Independant Sales Consultant,Sales,en,Independant Sales Consultant
2797,Inhaber - Vertrieb,Sales,de,Owners - Distribution
